index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
9.1	पुनः		पुनः	पुनः{अव्य}	पुनः{अव्य}	क्रियाविशेषणम्,10.1	क्रियाविशेषणम्,18.1#क्रियाविशेषणम्,10.1#क्रियाविशेषणम्,3.1	NA	फिर	फिर
10.1	आलक्ष्य		आलक्ष्य	आङ्_लक्ष्1{अव्य;ल्यप्;चुरादिः}/आङ्_लक्ष्2{अव्य{ल्यप्;चुरादिः}	आङ्_लक्ष्2{अव्य;ल्यप्;चुरादिः}	पूर्वकालः,18.1	पूर्वकालः,18.1#पूर्वकालः,3.1	NA	समझ_कर	समझ_कर
11.1	नागरस्य		नागरस्य	नागर{पुं;6;एक}/नागर{नपुं;6;एक}	नागर{पुं;6;एक}	समुच्चितः,12.1	सुप्_समुच्चितः,12.1#कर्ता,15.1#कर्म,15.1#षष्ठीसम्बन्धः,17.1#षष्ठीसम्बन्धः,16.1#षष्ठीसम्बन्धः,12.1#षष्ठीसम्बन्धः,6.1#षष्ठीसम्बन्धः,4.1#षष्ठीसम्बन्धः,3.1	N6	नागर_का	नागर_का
12.1	जनस्य		जनस्य	जन{पुं;6;एक}	जन{पुं;6;एक}	षष्ठीसम्बन्धः,16.1	कर्ता,15.1#कर्म,15.1#षष्ठीसम्बन्धः,17.1#षष्ठीसम्बन्धः,16.1#षष्ठीसम्बन्धः,11.1#षष्ठीसम्बन्धः,6.1#षष्ठीसम्बन्धः,4.1#षष्ठीसम्बन्धः,3.1	N6	जन_की	जन_की
13.1	च		च	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,12.1	सुप्_समुच्चय_द्योतकः,12.1#सम्बन्धः,12.1	NA	च2	च2
14.1	तत्र		तत्र	तत्र{अव्य}	तत्र{अव्य}	देशाधिकरणम्,10.1	देशाधिकरणम्,18.1#देशाधिकरणम्,10.1#देशाधिकरणम्,3.1	NA	वहाँ	वहाँ
15.1	आगमनम्		आगमनम्	आगमन{नपुं;1;एक(आङ्_गम्1;ल्युट्;भ्वादिः)}/आगमन{नपुं;2;एक(आङ्_गम्1;ल्युट्;भ्वादिः)}	आगमन{नपुं;2;एक(आङ्_गम्1;ल्युट्;भ्वादिः)}	कर्म,10.1	कर्म,18.1#कर्म,10.1#कर्म,3.1#कर्ता,18.1#कर्ता,3.1	N2	आगमन	आगमन
16.1	एकाग्रः		एकाग्रः	एकाग्र{पुं;1;एक}	एकाग्र{पुं;1;एक}	विशेषणम्,7.1	विशेषणम्,7.1#विशेषणम्,6.1#विशेषणम्,5.2#विशेषणम्,4.1#कर्ता,18.1#कर्ता,3.1	N1	एकाग्रता_ने	एकाग्रता_ने
17.1	दण्डकान्		दण्डकान्	दण्डक{पुं;2;बहु}	दण्डक{पुं;2;बहु}	कर्म,18.1	कर्म,18.1#कर्म,15.1#कर्म,10.1#कर्म,3.1	N2	दण्डकों_में	दण्डकों_में
18.1	प्रविवेश		प्रविवेश	प्र_विश्1{कर्तरि;लिट्;उ;एक;परस्मैपदी;तुदादिः}/प्र_विश्1{कर्तरि{लिट्;प्र;एक;परस्मैपदी;तुदादिः}	प्र_विश्1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;तुदादिः}	अभिहित_कर्ता,16.1;सकर्मक	-	KP	प्रवेश_किया	प्रवेश_किया
19.1	ह		ह	ह{अव्य}	ह{अव्य}	सम्बन्धः,18.1	सम्बन्धः,18.1	NA	ह	ह
20.1	.		.	-	-	-	-	FS	-	-

